match,company_name_1,company_name_2,company_country_1,company_country_2,company_website_1,company_website_2,company_market_cap_1,company_market_cap_2,company_employees_1,company_employees_2,company_industry_1,company_industry_2,company_address_1,company_address_2
0,SAP muggins Technologies,reciprocal ohm,Germany,Germany Federal Republic of Germany,https://www.sap-technologies.com/,https://www.siemens.com/,"['151 Billion EUR', '27.5 Billion EUR']","['120 Billion EUR', '20 Billion EUR']","100,200","303,000","[ 'Software ' , 'Technology ' , 'Cloud Solutions ' ]","['Technology', 'Automation', 'Energy', 'Healthcare']",,
0,SAP Technologies,siemens,Germany,Germany,https://www.sap-technologies.com/,https://www.siemens.com/,"['151 Billion EUR', '27.5 Billion EUR']","['120 Billion EUR', '20 Billion EUR']","100,200","303,000","[ 'Software ' , 'Technology ' , 'Cloud Solutions ' ]","[ 'Technology ' , 'Automation , 'Energy ' , 'Healthcare ' ]",,
0,SAP Technologies,Siemens,Germany,Germany,https://www.sap-technologies.com/,https://www.siemens.com/,"['151 Billion EUR', '27.5 Billion EUR']","['120 Billion EUR', '20 Billion EUR']","100,200","303,000","[ 'Software ' , 'Technology ' , 'Cloud Solutions ' ]","['Technology', 'Automation', 'Energy', 'Healthcare']",,
0,SAP Global,Engineering Siemens,Germany,Germany,https://www.sap-global.com/,https://www.siemens-engineering.com/,"['149 Billion EUR', '26.5 Billion EUR']","['121 Billion EUR', '20.2 Billion EUR']","99,800","303,500","['Technology', 'Enterprise Solutions', 'Software']","['Automation', 'Technology', 'Industrial']",,
0,SAP Global,Siemens Engineering,Germany,Germany FRG,https://www.sap-global.com/,https://www.siemens-engineering.com/,"['149 Billion EUR', '26.5 Billion EUR']","['121 Billion EUR', '20.2 Billion EUR']","99,800","303,500","[ 'Technology ' , 'Enterprise Solutions ' , 'Software ' ]","'Automation ' , 'Technology ' , 'Industrial ' ]",,
0,SAP Global,Siemens Engineering,Germany,Germany,https://www.sap-global.com/,https://www.siemens-engineering.com/,"['149 Billion EUR', '26.5 Billion EUR']","['121 Billion EUR', '20.2 Billion EUR']","99,800","303,500","['Technology', 'Enterprise Solutions', 'Software']","['Automation', 'Technology', 'Industrial']",,
0,SAP Global saphead,Group,Germany Germany,Germany Deutschland,https://www.sap-global.com/,https://www.siemens-group.com/,"['149 Billion EUR', '26.5 Billion EUR']","['119 Billion EUR', '19.8 Billion EUR']","99,800","302,500","['Technology', 'Enterprise Solutions', 'Software']","['Technology', 'Energy', 'Automation']",,
0,SAP Global,Siemens Group,Germany,Germany,https://www.sap-global.com/,https://www.siemens-group.com/,"['149 Billion EUR', '26.5 Billion EUR']","['119 Billion EUR', '19.8 Billion EUR']","99,800","302,500","['Technology', 'Enterprise Solutions', 'Software']","['Technology', 'Energy', 'Automation']",,
0,SAP tire Global,Siemens Group,Germany,Germany,https://www.sap-global.com/,https://www.siemens-group.com/,"['149 Billion EUR', '26.5 Billion EUR']","['119 Billion EUR', '19.8 Billion EUR']","99,800","302,500","['Technology', 'Enterprise Solutions', 'Software']","['Technology', 'Energy', 'Automation']",,
0,Apple,Microsoft,USA,USA,Steve Wozniak',https://www.microsoft.com/,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['$2.5 Trillion', '$198 Billion']","[ ' 1 ' , 'California ' , '154,000 ' , 'Tim Cook ' , [ 'Steve Jobs '","221,000",'Ronald Wayne ' ] '' ],"['Technology', 'Software', 'Cloud Computing']",,
0,Apple,Microsoft,USA,Army,Steve Wozniak',https://www.microsoft.com/,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['$2.5 Trillion', '$198 Billion']","['1', 'California', '154,000', 'Tim Cook', ['Steve Jobs'","221,000",'Ronald Wayne ' ] '' ] '',"[ 'Technology ' , 'Software ' , 'Cloud Computing ' ]",,
0,Apple,Microsoft,USA,USA,Steve Wozniak',https://www.microsoft.com/,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['$2.5 Trillion', '$198 Billion']","['1', 'California', '154,000', 'Tim Cook', ['Steve Jobs'","221,000"," 'Ronald Wayne']""]""","['Technology', 'Software', 'Cloud Computing']",,
0,International Business Machines Corp,Microsoft bay window Corporation,United States of U.S.A.,USA,,https://www.microsoft.com/,"['$126.9B', '$57.4B']","['$2.45 Trillion', '$195 Billion']","307,600","218,000",nan,"['Technology', 'Software', 'Enterprise Solutions']","1 New Orchard Road, Armonk, New York, 10504",
0,International Business Machines Corp,Microsoft Corporation,link States of America,USA,,https://www.microsoft.com/,"['$126.9B', '$57.4B']","['$2.45 Trillion', '$195 Billion']","307,600","218,000",,"[ ' ' , 'Software 'Technology , 'Enterprise Solutions ' ]","1 New Orchard Road, Armonk, New York, 10504",
0,International Business Machines Corp,Microsoft Corporation,United nation of America,USA,,https://www.microsoft.com/,"['$126.9B', '$57.4B']","['$2.45 Trillion', '$195 Billion']","307,600","218,000",granny nan,"[ 'Technology ' , 'Software ' , 'Enterprise Solutions ' ]","1 New Orchard Road, Armonk, New York, 10504",
0,Siemens,Volkswagen Manufacturing invent,Germany,Germany,https://www.siemens.com/,https://www.volkswagen-manufacturing.com/,"['120 Billion EUR', '20 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","303,000","663,500","['Technology', 'Automation', 'Energy', 'Healthcare']","['Automotive', 'Manufacturing', 'Transportation']",,
0,Siemens,Volkswagen Manufacturing,Germany,Germany,https://www.siemens.com/,https://www.volkswagen-manufacturing.com/,"['120 Billion EUR', '20 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","303,000","663,500","[ 'Technology ' , 'Automation ' , 'Energy ' , 'Healthcare ' ]","['Automotive', 'Manufacturing', 'Transportation']",,
0,Siemens,Manufacturing Volkswagen,Germany,Germany,https://www.siemens.com/,https://www.volkswagen-manufacturing.com/,"['120 Billion EUR', '20 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","303,000","663,500","[ 'Technology ' , 'Automation ' 'Energy , ' , 'Healthcare ' ]","[ 'Automotive ' , 'Manufacturing ' , 'Transportation ' ]",,
0,Amazon,Google,USA,USA America,,https://www.google.com/,"['$960.28 B', '$94.13', '-1.43%', '-45.23%']","['$1.8 Trillion', '$280 Billion']",5,"150,000",,"[ 'Technology ' , 'Internet ' , 'AI ' ]",,
0,Amazon,Google,USA United States,USA,,https://www.google.com/,"['$960.28 B', '$94.13', '-1.43%', '-45.23%']","['$1.8 Trillion', '$280 Billion']",5,"150,000",,"[ 'Technology ' , 'Internet ' , 'AI ' ]",,
0,amazon,Google,USA,U.S.,,https://www.google.com/,"['$960.28 B', '$94.13', '-1.43%', '-45.23%']","['$1.8 Trillion', '$280 Billion']",5,"150,000",Nan River,"['Technology', 'Internet', 'AI']",,
0,Microsoft,Google,U.S.A. USA,USA,https://www.microsoft.com/,https://www.google.com/,"['$2.5 Trillion', '$198 Billion']","['$1.8 Trillion', '$280 Billion']","221,000","150,000","[ 'Technology ' 'Software , 'Cloud Computing ' ]","['Technology', 'Internet', 'AI']",,
0,Microsoft,Google,USA,USA,https://www.microsoft.com/,https://www.google.com/,"['$2.5 Trillion', '$198 Billion']","['$1.8 Trillion', '$280 Billion']","221,000","150,000","['Technology', 'Software', 'Cloud Computing']","[ 'Technology ' , 'Internet ' , 'AI ' ]",,
0,Microsoft,Google,USA,Army,https://www.microsoft.com/,https://www.google.com/,"['$2.5 Trillion', '$198 Billion']","['$1.8 Trillion', '$280 Billion']","221,000","150,000","[ ' , 'Software , 'Cloud Computing ' ]","['Technology', 'Internet', 'AI']",,
0,Apple,amazon,United States,USA,Steve Wozniak',,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['$960.28 B', '$94.13', '-1.43%', '-45.23%']","['1', 'California', '154,000', 'Tim Cook', ['Steve Jobs'",5,'Ronald Wayne '' ] '' ] ',,,
0,Apple,Amazon,USA,U.S.,Steve Wozniak',,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['$960.28 B', '$94.13', '-1.43%', '-45.23%']","['1', 'California', '154,000', 'Tim Cook', ['Steve Jobs'",5," 'Ronald Wayne']""]""",,,
0,Apple,Amazon,USA,Army,Steve Wozniak',,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['$960.28 B', '$94.13', '-1.43%', '-45.23%']","['1', 'California', '154,000', 'Tim Cook', ['Steve Jobs'",5," 'Ronald Wayne']""]""",gran nan,,
0,Ibm,Microsoft,US Army USA,USA,https://www.ibm.com/,https://www.microsoft.com/,"['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']","['$2.5 Trillion', '$198 Billion']","[ '123 ' , 'New York ' , '375,300 ' , 'Arvind Krishna ' , 'Charles Ranlett Flint ' ]","221,000","[ 'Technology ' , 'Software and IT ' , 'Software Products ' , 'Computers Hardware ' , 'Laptops ' , 'Cloud Services ' , 'Artificial Intelligence ' , 'Internet of Things ' , 'Electronics ' , 'Consumer Electronics ' ]","[ 'Technology ' , 'Software ' , 'Cloud compute Computing ' ]",,
0,Ibm,Microsoft,USA,USA,https://www.ibm.com/,https://www.microsoft.com/,"['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']","['$2.5 Trillion', '$198 Billion']","['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']","221,000","['Technology', 'Software and IT', 'Software Products', 'Computers Hardware', 'Laptops', 'Cloud Services', 'Artificial Intelligence', 'Internet of Things', 'Electronics', 'Consumer Electronics']","['Technology', 'Software', 'Cloud Computing']",,
0,Ibm,Microsoft,USA,USA,https://www.ibm.com/,https://www.microsoft.com/,"['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']","['$2.5 Trillion', '$198 Billion']","[ '123 ' , 'New York York ' , '375,300 ' , 'Arvind Krishna ' , 'Charles Ranlett Flint ' ]","221,000","[ 'Technology ' , IT ' , 'Software Products ' , 'Computers Hardware ' , 'Laptops ' , 'Cloud Services ' , 'Artificial Intelligence ' , 'Internet of Things ' 'Electronics ' , 'Consumer Electronics '","'Cloud 'Technology ' , 'Software ' , [ Computing ' ]",,
0,Siemens Engineering,Manufacturing Volkswagen,Germany,Germany,https://www.siemens-engineering.com/,https://www.volkswagen-manufacturing.com/,"['121 Billion EUR', '20.2 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","303,500","663,500","['Automation', 'Technology', 'Industrial']","['Automotive', 'Manufacturing', 'Transportation']",,
0,Siemens Engineering mastermind,Volkswagen Manufacturing,Germany,Germany,https://www.siemens-engineering.com/,https://www.volkswagen-manufacturing.com/,"['121 Billion EUR', '20.2 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","303,500","663,500","[ 'Automation 'Industrial , 'Technology ' , ' ' ]","[ 'Automotive ' , ' , 'Transportation '",,
0,Siemens Engineering,Volkswagen Manufacturing,Germany,Germany,https://www.siemens-engineering.com/,https://www.volkswagen-manufacturing.com/,"['121 Billion EUR', '20.2 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","303,500","663,500","['Automation', 'Technology', 'Industrial']","['Automotive', 'Manufacturing', 'Transportation']",,
1,International Corp Machines Business,Ibm,United States of America,USA,,https://www.ibm.com/,"['$126.9B', '$57.4B']","['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']","307,600","[ '123 ' , 'New York ' , '375,300 ' , 'Arvind Krishna ' , 'Charles Ranlett Flint ' ]",nan gran,"[ 'Technology ' , 'Software and IT ' , 'Software Products ' , 'Computers Hardware ' , 'Laptops ' , 'Cloud Services ' , 'Artificial Intelligence ' , 'Internet of Things ' , 'Electronics ' , 'Consumer Electronics ' ]","1 New Orchard Road, Armonk, New York, 10504",
1,International Business Machines Corp,Ibm,United States of America,USA,,https://www.ibm.com/,"['$126.9B', '$57.4B']","['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']","307,600","['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']",nan,"[ 'Technology ' , 'Software and IT ' , 'Software Products ' , 'Computers Hardware ' , 'Laptops ' , 'Cloud Services ' , 'Artificial Intelligence ' , 'Internet of Things ' , 'Electronics ' , 'Consumer Electronics ' ]","1 New Orchard Road, Armonk, New York, 10504",
1,job International Business Machines Corp,Ibm,merge States of America,USA,,https://www.ibm.com/,"['$126.9B', '$57.4B']","['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']","307,600","['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']",,"['Technology', 'Software and IT', 'Software Products', 'Computers Hardware', 'Laptops', 'Cloud Services', 'Artificial Intelligence', 'Internet of Things', 'Electronics', 'Consumer Electronics']","1 New Orchard Road, Armonk, New York, 10504",
1,International Business Machines Corp,IBM,United States of America,United States,,,"['$126.9B', '$57.4B']","['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']","307,600",,,nan,"1 New Orchard Road, Armonk, New York, 10504",
1,International Business Machines Corp,IBM,United of America,United States,,,"['$126.9B', '$57.4B']","['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']","307,600",nan,nan Nan River,,"1 New Orchard Road, Armonk, New York, 10504",
1,International Business Machines Corp,IBM,United States of America,United States,,,"['$126.9B', '$57.4B']","['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']","307,600",nan naan,,nan,"1 New Orchard Road, Armonk, New York, 10504",
0,Siemens Siemens,Volkswagen Motors,Deutschland,Germany,https://www.siemens.com/,https://www.volkswagen-motors.com/,"['120 Billion EUR', '20 Billion EUR']","['498 Billion EUR', '69.5 Billion EUR']","303,000","661,000","['Technology', 'Automation', 'Energy', 'Healthcare']","['Automotive', 'Electric Vehicles', 'Transportation']",,
0,mho,Volkswagen Motors,Germany,Germany,https://www.siemens.com/,https://www.volkswagen-motors.com/,"['120 Billion EUR', '20 Billion EUR']","['498 Billion EUR', '69.5 Billion EUR']","303,000","661,000","['Technology', 'Automation', 'Energy', 'Healthcare']","['Automotive', 'Electric Vehicles', 'Transportation']",,
0,Siemens,Volkswagen Motors motor,Federal Republic of Germany,Germany,https://www.siemens.com/,https://www.volkswagen-motors.com/,"['120 Billion EUR', '20 Billion EUR']","['498 Billion EUR', '69.5 Billion EUR']","303,000","661,000","[ 'Technology ' , 'Automation ' , 'Energy ' , 'Healthcare ' ]","['Automotive', 'Electric Vehicles', 'Transportation']",,
0,Toyota,Sony,japan,Japan,https://www.toyota-global.com/,https://www.sony.com/,"['300 Billion USD', '30 Billion USD']","['120 Billion USD', '20 Billion USD']","366,283","109,700","['Automotive', 'Electric Vehicles']","[ 'Technology ' , 'Consumer Electronics ' , ' ]",,
0,Toyota,Sony,Japan,Japan,https://www.toyota-global.com/,https://www.sony.com/,"['300 Billion USD', '30 Billion USD']","['120 Billion USD', '20 Billion USD']","366,283","109,700","[ 'Automotive ' , 'Electric Vehicles ' ]","['Technology', 'Consumer Electronics', 'Entertainment']",,
0,Toyota,Sony,Japan,Japan,https://www.toyota-global.com/,https://www.sony.com/,"['300 Billion USD', '30 Billion USD']","['120 Billion USD', '20 Billion USD']","366,283","109,700","['Automotive', 'Electric Vehicles']","['Technology', 'Consumer Electronics', 'Entertainment']",,
0,SAP Technologies,Siemens Group,Germany,Germany,https://www.sap-technologies.com/,https://www.siemens-group.com/,"['151 Billion EUR', '27.5 Billion EUR']","['119 Billion EUR', '19.8 Billion EUR']","100,200","302,500","['Software', 'Technology', 'Cloud Solutions']","[ 'Technology ' , 'Energy ' , 'Automation ' ]",,
0,Technologies SAP,Siemens Group,Germany,Germany,https://www.sap-technologies.com/,https://www.siemens-group.com/,"['151 Billion EUR', '27.5 Billion EUR']","['119 Billion EUR', '19.8 Billion EUR']","100,200","302,500","[ 'Software ' , 'Technology ' , 'Cloud Solutions ' ]","['Technology', 'Energy', 'Automation']",,
0,SAP Technologies,Siemens Group,Germany,Germany,https://www.sap-technologies.com/,https://www.siemens-group.com/,"['151 Billion EUR', '27.5 Billion EUR']","['119 Billion EUR', '19.8 Billion EUR']","100,200","302,500","[ 'Software ' , 'Technology ' , 'Cloud ' ]","['Technology', 'Energy', 'Automation']",,
0,Siemens Group,Volkswagen Motors,Germany,Germany,https://www.siemens-group.com/,https://www.volkswagen-motors.com/,"['119 Billion EUR', '19.8 Billion EUR']","['498 Billion EUR', '69.5 Billion EUR']","302,500","661,000","['Technology', 'Energy', 'Automation']","['Automotive', 'Electric Vehicles', 'Transportation']",,
0,Siemens Group,Volkswagen drive,Germany,Germany,https://www.siemens-group.com/,https://www.volkswagen-motors.com/,"['119 Billion EUR', '19.8 Billion EUR']","['498 Billion EUR', '69.5 Billion EUR']","302,500","661,000","'Technology ' , , 'Automation ]","['Automotive', 'Electric Vehicles', 'Transportation']",,
0,Siemens Group group,Volkswagen Motors,Germany,Germany Federal Republic of Germany,https://www.siemens-group.com/,https://www.volkswagen-motors.com/,"['119 Billion EUR', '19.8 Billion EUR']","['498 Billion EUR', '69.5 Billion EUR']","302,500","661,000","[ 'Technology ' , 'Energy ' , 'Automation ' ]","['Automotive', 'Electric Vehicles', 'Transportation']",,
0,IBM,Microsoft,States United,USA,,https://www.microsoft.com/,"['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']","['$2.5 Trillion', '$198 Billion']",nan Nan River,"221,000",nan,"['Technology', 'Software', 'Cloud Computing']",,
0,IBM,Microsoft,States United,USA,,https://www.microsoft.com/,"['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']","['$2.5 Trillion', '$198 Billion']",nan nan,"221,000",Nan River,"[ 'Technology ' , 'Software ' , 'Cloud Computing ' ]",,
0,IBM,Microsoft,United States,USA,,https://www.microsoft.com/,"['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']","['$2.5 Trillion', '$198 Billion']",nan,"221,000",nanna,"[ 'Technology ' , 'Software ' , 'Cloud Computing ' ]",,
0,International Business Machines Corp automobile,Inc Alphabet,United States of America,USA,,https://www.abc.xyz/,"['$126.9B', '$57.4B']","['$1.75 Trillion', '$270 Billion']","307,600","148,000",,"[ 'Technology ' , 'Advertising ' , 'AI ' ]","1 New Orchard Road, Armonk, New York, 10504",
0,International Business Corp Machines,Alphabet Inc,United States of America,US Army,,https://www.abc.xyz/,"['$126.9B', '$57.4B']","['$1.75 Trillion', '$270 Billion']","307,600","148,000",granny nan,"['Technology', 'Advertising', 'AI']","1 New Orchard Road, Armonk, New York, 10504",
0,International Business Machines Corp,Inc Alphabet,United States America of,USA,,https://www.abc.xyz/,"['$126.9B', '$57.4B']","['$1.75 Trillion', '$270 Billion']","307,600","148,000",,"['Technology', 'Advertising', 'AI']","1 New Orchard Road, Armonk, New York, 10504",
0,grouping Siemens Group,Volkswagen Manufacturing,Germany,Germany Deutschland,https://www.siemens-group.com/,https://www.volkswagen-manufacturing.com/,"['119 Billion EUR', '19.8 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","302,500","663,500","['Technology', 'Energy', 'Automation']","[ 'Automotive ' , 'Manufacturing , 'Transportation ' ]",,
0,Siemens Group,Volkswagen Manufacturing,FRG,Germany Germany,https://www.siemens-group.com/,https://www.volkswagen-manufacturing.com/,"['119 Billion EUR', '19.8 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","302,500","663,500","['Technology', 'Energy', 'Automation']","[ 'Automotive ' , 'Manufacturing ' , 'Transportation ' ]",,
0,Siemens Group,Volkswagen Manufacturing,Germany,Germany,https://www.siemens-group.com/,https://www.volkswagen-manufacturing.com/,"['119 Billion EUR', '19.8 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","302,500","663,500","['Technology', 'Energy', 'Automation']","['Automotive', 'Manufacturing', 'Transportation']",,
0,Toyota Corporation,Sony Technologies,Japanese Archipelago,Japan,https://www.toyota-corporation.com/,https://www.sony-technologies.com/,"['302 Billion USD', '30.2 Billion USD']","['122 Billion USD', '20.5 Billion USD']","367,000","110,500","[ 'Automotive ' , 'Electric Vehicles ' , 'Mobility ' ]","[ 'Technology ' , 'Electronics , 'Entertainment ' ]",,
0,Toyota Corporation,Sony Technologies,Japan,Japan,https://www.toyota-corporation.com/,https://www.sony-technologies.com/,"['302 Billion USD', '30.2 Billion USD']","['122 Billion USD', '20.5 Billion USD']","367,000","110,500","['Automotive', 'Electric Vehicles', 'Mobility']","['Technology', 'Electronics', 'Entertainment']",,
0,Corporation Toyota,Sony Technologies,Japan,Japan,https://www.toyota-corporation.com/,https://www.sony-technologies.com/,"['302 Billion USD', '30.2 Billion USD']","['122 Billion USD', '20.5 Billion USD']","367,000","110,500","['Automotive', 'Electric Vehicles', 'Mobility']","['Technology', 'Electronics', 'Entertainment']",,
0,Corporation Toyota,Sony Electronics,Japan,Japanese Islands,https://www.toyota-corporation.com/,https://www.sony-electronics.com/,"['302 Billion USD', '30.2 Billion USD']","['118 Billion USD', '19.5 Billion USD']","367,000","109,000","['Automotive', 'Electric Vehicles', 'Mobility']","['Consumer Electronics', 'Technology', 'Retail']",,
0,Toyota Corporation,Sony Electronics,Japanese Archipelago Japan,Japan,https://www.toyota-corporation.com/,https://www.sony-electronics.com/,"['302 Billion USD', '30.2 Billion USD']","['118 Billion USD', '19.5 Billion USD']","367,000","109,000","[ 'Automotive ' , Vehicles 'Electric ' , 'Mobility ' ]","[ 'Consumer Electronics ' , 'Technology ' , 'Retail ' ]",,
0,Toyota Corporation,Sony Electronics,Japan,Japan,https://www.toyota-corporation.com/,https://www.sony-electronics.com/,"['302 Billion USD', '30.2 Billion USD']","['118 Billion USD', '19.5 Billion USD']","367,000","109,000","[ 'Automotive ' , 'Electric Vehicles ' , 'Mobility ' ]","'Consumer Electronics ' , 'Technology ' , 'Retail ' ]",,
0,Amazon.com,Google,U.S. USA,USA,https://www.amazon.com/,https://www.google.com/,"['469,820 Million USD', '33,364 Million USD', 'Dec-2021', '420,550 Million USD', '282,300 Million USD', '138,240 Million USD']","['$1.8 Trillion', '$280 Billion']","['5', 'Washington', '1,335,000', 'Andy Jassy', 'Jeff Bezos']","150,000","[ 'eCommerce ' , 'Internet or Mobile App Based Business ' , 'Cloud Services ' , 'Software and IT ' , 'Artificial Intelligence ' , 'Technology ' , 'Consulting Services ' , 'Consumer Services ' , 'Software Products ' , 'Retail ' ]","[ 'Technology ' , 'Internet ' , 'AI ' ]",,
0,Amazon.com,Google,USA,USA,https://www.amazon.com/,https://www.google.com/,"['469,820 Million USD', '33,364 Million USD', 'Dec-2021', '420,550 Million USD', '282,300 Million USD', '138,240 Million USD']","['$1.8 Trillion', '$280 Billion']","[ ' 5 ' , 'Washington ' , ' 1,335,000 ' , 'Andy Jassy , 'Jeff Bezos ' ]","150,000","['eCommerce', 'Internet or Mobile App Based Business', 'Cloud Services', 'Software and IT', 'Artificial Intelligence', 'Technology', 'Consulting Services', 'Consumer Services', 'Software Products', 'Retail']","['Technology', 'Internet', 'AI']",,
0,Amazon.com,Google,USA,America USA,https://www.amazon.com/,https://www.google.com/,"['469,820 Million USD', '33,364 Million USD', 'Dec-2021', '420,550 Million USD', '282,300 Million USD', '138,240 Million USD']","['$1.8 Trillion', '$280 Billion']","[ ' 5 ' , 'Washington ' , ' 1,335,000 ' , 'Andy Jassy ' , 'Jeff Bezos ' ]","150,000","[ 'eCommerce ' , 'Internet or Mobile App Based Business ' , 'Cloud Services ' , 'Software and IT ' , 'Artificial Intelligence ' , 'Technology ' , 'Consulting Services ' , 'Consumer Services ' , 'Software Products ' , 'Retail ' ]","['Technology', 'Internet', 'AI']",,
0,Ibm,Microsoft corp,USA,USA,https://www.ibm.com/,https://www.microsoft.com/,"['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']","['$2.45 Trillion', '$195 Billion']","[ '123 ' , 'New York ' , '375,300 ' , 'Arvind Krishna ' , 'Charles Ranlett Flint ' ]","218,000","[ 'Technology ' , 'Software and IT ' , 'Software Products ' , 'Computers Hardware ' , 'Laptops ' , 'Cloud Services ' , 'Artificial Intelligence ' , 'Internet of Things ' , 'Electronics ' , 'Consumer Electronics ' ]","[ 'Technology ' , 'Software ' , 'Enterprise Solutions ' ] solution",,
0,Ibm,corp Microsoft Corporation,USA,USA,https://www.ibm.com/,https://www.microsoft.com/,"['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']","['$2.45 Trillion', '$195 Billion']","['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']","218,000","[ 'Technology ' , 'Software and IT ' , 'Software Products ' , 'Computers Hardware electronics ' , 'Laptops ' , 'Cloud Services ' , 'Artificial Intelligence ' , 'Internet of Things ' , 'Electronics ' , 'Consumer Electronics ' ]","[ 'Technology ' , 'Software ' , 'Enterprise Solutions ' ]",,
0,Ibm,Microsoft Corporation,USA,USA,https://www.ibm.com/,https://www.microsoft.com/,"['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']","['$2.45 Trillion', '$195 Billion']","['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']","218,000","[ 'Technology ' , 'Software and ' , Products ' , 'Computers Hardware ' 'Laptops ' , 'Cloud Services ' , 'Artificial Intelligence ' , of Things ' , 'Electronics ' , 'Consumer Electronics '","[ Solutions ' , 'Software ' , 'Enterprise 'Technology ' ]",,
0,Toyota,Sony Electronics,Japan,Japan,https://www.toyota-global.com/,https://www.sony-electronics.com/,"['300 Billion USD', '30 Billion USD']","['118 Billion USD', '19.5 Billion USD']","366,283","109,000","['Automotive', 'Electric Vehicles']","' 'Consumer Electronics [ , 'Technology ' , 'Retail ' ]",,
0,Toyota,Sony Electronics,Japan,Nihon Japan,https://www.toyota-global.com/,https://www.sony-electronics.com/,"['300 Billion USD', '30 Billion USD']","['118 Billion USD', '19.5 Billion USD']","366,283","109,000","[ 'Automotive ] , 'Electric Vehicles ' '","[ 'Consumer Electronics ' , 'Technology ' , 'Retail ' ]",,
0,Toyota,Sony Electronics,Japan,Japan,https://www.toyota-global.com/,https://www.sony-electronics.com/,"['300 Billion USD', '30 Billion USD']","['118 Billion USD', '19.5 Billion USD']","366,283","109,000","['Automotive', 'Electric Vehicles']","['Consumer Electronics', 'Technology', 'Retail']",,
0,Apple,Google,USA,USA,Steve Wozniak',https://www.google.com/,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['$1.8 Trillion', '$280 Billion']","['1', 'California', '154,000', 'Tim Cook', ['Steve Jobs'","150,000",'Ronald Wayne ' ] '' ] '',"[ , ' , 'Internet ' 'Technology 'AI ' ]",,
0,Apple,Google,US USA,USA,Steve Wozniak',https://www.google.com/,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['$1.8 Trillion', '$280 Billion']","[ ' 1 ' , 'California ' , '154,000 ' , 'Tim Cook ' , [ 'Steve","150,000"," 'Ronald Wayne']""]""","[ 'Technology ' , 'Internet ' , 'AI ' ]",,
