match	company_name_1	company_name_2	company_country_1	company_country_2	company_website_1	company_website_2	company_market_cap_1	company_market_cap_2	company_employees_1	company_employees_2	company_industry_1	company_industry_2	company_address_1	company_address_2
0	engineering science SAP Technologies	Siemens	Germany	Germany	https://www.sap-technologies.com/	https://www.siemens.com/	['151 Billion EUR', '27.5 Billion EUR']	['120 Billion EUR', '20 Billion EUR']	100,200	303,000	['Software', 'Technology', 'Cloud Solutions']	[ 'Technology ' , 'Automation ' , 'Energy ' , 'Healthcare ' ]		
0	SAP Global	Siemens Engineering	Germany	Federal Republic of Germany Germany	https://www.sap-global.com/	https://www.siemens-engineering.com/	['149 Billion EUR', '26.5 Billion EUR']	['121 Billion EUR', '20.2 Billion EUR']	99,800	303,500	['Technology', 'Enterprise Solutions', 'Software']	['Automation', 'Technology', 'Industrial']		
0	SAP Global	Siemens Engineering	Germany Deutschland	Germany	https://www.sap-global.com/	https://www.siemens-engineering.com/	['149 Billion EUR', '26.5 Billion EUR']	['121 Billion EUR', '20.2 Billion EUR']	99,800	303,500	[ 'Technology ' , 'Enterprise Solutions , ' 'Software ' ]	[ 'Automation ' , 'Technology ' , 'Industrial ' ]		
0	SAP Global	Engineering Siemens	Germany	Germany	https://www.sap-global.com/	https://www.siemens-engineering.com/	['149 Billion EUR', '26.5 Billion EUR']	['121 Billion EUR', '20.2 Billion EUR']	99,800	303,500	['Technology', 'Enterprise Solutions', 'Software']	['Automation', 'Technology', 'Industrial']		
0	SAP Global	S Group	FRG Germany	Germany	https://www.sap-global.com/	https://www.siemens-group.com/	['149 Billion EUR', '26.5 Billion EUR']	['119 Billion EUR', '19.8 Billion EUR']	99,800	302,500	[ 'Technology ' , 'Enterprise Solutions ' , 'Software ' ]	['Technology', 'Energy', 'Automation']		
0	SAP spheric Global	Siemens Group	Germany	Germany	https://www.sap-global.com/	https://www.siemens-group.com/	['149 Billion EUR', '26.5 Billion EUR']	['119 Billion EUR', '19.8 Billion EUR']	99,800	302,500	['Technology', 'Enterprise Solutions', 'Software']	[ 'Technology ' , 'Energy ' , 'Automation ' ]		
0	SAP Global	Group Siemens	Germany	FRG Germany	https://www.sap-global.com/	https://www.siemens-group.com/	['149 Billion EUR', '26.5 Billion EUR']	['119 Billion EUR', '19.8 Billion EUR']	99,800	302,500	['Technology', 'Enterprise Solutions', 'Software']	' 'Technology [ , 'Energy ' , 'Automation ' ]		
0	Apple	Microsoft	USA	USA US	Steve Wozniak'	https://www.microsoft.com/	['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']	['$2.5 Trillion', '$198 Billion']	['1', 'California', '154,000', 'Tim Cook', ['Steve Jobs'	221,000	'Ronald Wayne ' ] '' ] ''	[ 'Technology ' , 'Software ' , 'Cloud Computing ' ]		
0	Apple	Microsoft	USA	USA	Steve Wozniak'	https://www.microsoft.com/	['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']	['$2.5 Trillion', '$198 Billion']	[ ' 1 ' , 'California ' , '154,000 ' , 'Tim Cook ' , [ 'Steve Jobs '	221,000	'Ronald Wayne ' ] '' ] ''	[ 'Technology ' , 'Software ' , 'Cloud figure ' ]		
0	Apple	Microsoft	USA	USA U.S.A.	Steve Wozniak'	https://www.microsoft.com/	['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']	['$2.5 Trillion', '$198 Billion']	[ ' 1 ' , 'California '154,000 ' , 'Tim Cook ' [ 'Steve Jobs '	221,000	'Ronald Wayne ' John Wayne ] '' ] ''	['Technology', 'Software', 'Cloud Computing']		
0	International Business Machines Corp	Microsoft Corporation	United States of America	USA the States		https://www.microsoft.com/	['$126.9B', '$57.4B']	['$2.45 Trillion', '$195 Billion']	307,600	218,000	nan	'Technology [ ' , 'Software ' , 'Enterprise Solutions ' ]	1 New Orchard Road, Armonk, New York, 10504	
0	International Business Machines Corp business sector	Microsoft Corporation	United States of America	USA		https://www.microsoft.com/	['$126.9B', '$57.4B']	['$2.45 Trillion', '$195 Billion']	307,600	218,000		['Technology', 'Software', 'Enterprise Solutions']	1 New Orchard Road, Armonk, New York, 10504	
0	International Business Machines corp	Corporation Microsoft	of States United America	USA		https://www.microsoft.com/	['$126.9B', '$57.4B']	['$2.45 Trillion', '$195 Billion']	307,600	218,000	nan	[ 'Technology ' , 'Software ' , 'Enterprise Solutions ' ]	1 New Orchard Road, Armonk, New York, 10504	
0	S Siemens	Manufacturing Volkswagen	Germany	Federal Republic of Germany	https://www.siemens.com/	https://www.volkswagen-manufacturing.com/	['120 Billion EUR', '20 Billion EUR']	['505 Billion EUR', '71 Billion EUR']	303,000	663,500	[ 'Technology ' , 'Energy ' , 'Automation ' , 'Healthcare ' ]	[ 'Automotive ' , 'Manufacturing ' , 'Transportation ' ]		
0	Siemens	Volkswagen Manufacturing	Germany	Germany	https://www.siemens.com/	https://www.volkswagen-manufacturing.com/	['120 Billion EUR', '20 Billion EUR']	['505 Billion EUR', '71 Billion EUR']	303,000	663,500	[ 'Technology ' , 'Automation ' 'Energy ' , 'Healthcare ' ]	['Automotive', 'Manufacturing', 'Transportation']		
0	Siemens	Volkswagen Manufacturing	Germany Germany	Germany	https://www.siemens.com/	https://www.volkswagen-manufacturing.com/	['120 Billion EUR', '20 Billion EUR']	['505 Billion EUR', '71 Billion EUR']	303,000	663,500	['Technology', 'Automation', 'Energy', 'Healthcare']	['Automotive', 'Manufacturing', 'Transportation']		
0	Amazon	Google	U.S.A. USA	USA		https://www.google.com/	['$960.28 B', '$94.13', '-1.43%', '-45.23%']	['$1.8 Trillion', '$280 Billion']	5	150,000		['Technology', 'Internet', 'AI']		
0	Amazon Amazon River	Google google	USA	USA		https://www.google.com/	['$960.28 B', '$94.13', '-1.43%', '-45.23%']	['$1.8 Trillion', '$280 Billion']	5	150,000		[ 'Technology ' , 'Internet ' , 'AI '		
0	Amazon	Google	USA	Army USA		https://www.google.com/	['$960.28 B', '$94.13', '-1.43%', '-45.23%']	['$1.8 Trillion', '$280 Billion']	5	150,000		['Technology', 'Internet', 'AI']		
0	Microsoft	Google	USA U. S. Army	USA	https://www.microsoft.com/	https://www.google.com/	['$2.5 Trillion', '$198 Billion']	['$1.8 Trillion', '$280 Billion']	221,000	150,000	['Technology', 'Software', 'Cloud Computing']	['Technology', 'Internet', 'AI']		
0	Microsoft	Google Google	USA	USA	https://www.microsoft.com/	https://www.google.com/	['$2.5 Trillion', '$198 Billion']	['$1.8 Trillion', '$280 Billion']	221,000	150,000	['Technology', 'Software', 'Cloud Computing']	[ , ' 'Technology 'Internet ' , 'AI ' ]		
0	Microsoft	Google	USA	USA	https://www.microsoft.com/	https://www.google.com/	['$2.5 Trillion', '$198 Billion']	['$1.8 Trillion', '$280 Billion']	221,000	150,000	[ 'Technology Computing , 'Software ' , 'Cloud ' ' ]	['Technology', 'Internet', 'AI']		
0	Apple	Amazon	USA	USA	Steve Wozniak'		['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']	['$960.28 B', '$94.13', '-1.43%', '-45.23%']	[ ' 1 ' , 'California ' , '154,000 ' , 'Tim Cook ' , [ 'Steve Jobs '	5	" 'Ronald Wayne']""]"""			
0	Apple apple	Amazon	USA	America	Steve Wozniak'		['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']	['$960.28 B', '$94.13', '-1.43%', '-45.23%']	[ ' 1 ' , 'California ' , '154,000 ' , 'Tim Cook ' , [ 'Steve Jobs '	5	" 'Ronald Wayne']""]"""			
0	Apple	Amazon	America	USA	Steve Wozniak'		['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']	['$960.28 B', '$94.13', '-1.43%', '-45.23%']	[ ' ' , 'California ' '154,000 ' , 'Tim Cook ' , [ 'Steve Jobs '	5	" 'Ronald Wayne']""]"""	nan		
0	Ibm	Microsoft	USA	USA	https://www.ibm.com/	https://www.microsoft.com/	['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']	['$2.5 Trillion', '$198 Billion']	[ '123 ' , 'New York ' , '375,300 ' , 'Arvind Krishna ' , 'Charles Ranlett Flint ' ]	221,000	['Technology', 'Software and IT', 'Software Products', 'Computers Hardware', 'Laptops', 'Cloud Services', 'Artificial Intelligence', 'Internet of Things', 'Electronics', 'Consumer Electronics']	[ 'Technology ' , 'Software ' , 'Cloud Computing ' ]		
0	Ibm	Microsoft	USA	USA	https://www.ibm.com/	https://www.microsoft.com/	['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']	['$2.5 Trillion', '$198 Billion']	['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']	221,000	['Technology', 'Software and IT', 'Software Products', 'Computers Hardware', 'Laptops', 'Cloud Services', 'Artificial Intelligence', 'Internet of Things', 'Electronics', 'Consumer Electronics']	[ 'Technology ' , 'Software ' , 'Cloud Computing ' ]		
0	Ibm	Microsoft	US	USA	https://www.ibm.com/	https://www.microsoft.com/	['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']	['$2.5 Trillion', '$198 Billion']	['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']	221,000	[ 'Technology ' , 'Software and IT ' , 'Software Products ' , 'Computers Hardware ' , 'Laptops ' , 'Cloud Services ' , 'Artificial Intelligence ' , 'Internet of Things ' , 'Electronics ' , 'Consumer Electronics ' ]	[ ] ' , 'Software ' , 'Cloud Computing ' 'Technology		
0	Siemens Sir Charles William Siemens Engineering	Volkswagen Manufacturing	Germany	Germany	https://www.siemens-engineering.com/	https://www.volkswagen-manufacturing.com/	['121 Billion EUR', '20.2 Billion EUR']	['505 Billion EUR', '71 Billion EUR']	303,500	663,500	['Automation', 'Technology', 'Industrial']	['Automotive', 'Manufacturing', 'Transportation']		
0	Siemens Sir Charles William Siemens Engineering	Volkswagen Manufacturing	Germany	Germany	https://www.siemens-engineering.com/	https://www.volkswagen-manufacturing.com/	['121 Billion EUR', '20.2 Billion EUR']	['505 Billion EUR', '71 Billion EUR']	303,500	663,500	['Automation', 'Technology', 'Industrial']	['Automotive', 'Manufacturing', 'Transportation']		
0	Siemens Engineering	Volkswagen Manufacturing	Germany Federal Republic of Germany	Germany	https://www.siemens-engineering.com/	https://www.volkswagen-manufacturing.com/	['121 Billion EUR', '20.2 Billion EUR']	['505 Billion EUR', '71 Billion EUR']	303,500	663,500	['Automation', 'Technology', 'Industrial']	['Automotive', 'Manufacturing', 'Transportation']		
1	International Business Machines Corp external	Ibm	United of America	USA		https://www.ibm.com/	['$126.9B', '$57.4B']	['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']	307,600	['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']	nan	['Technology', 'Software and IT', 'Software Products', 'Computers Hardware', 'Laptops', 'Cloud Services', 'Artificial Intelligence', 'Internet of Things', 'Electronics', 'Consumer Electronics']	1 New Orchard Road, Armonk, New York, 10504	
1	International business concern Business Machines Corp	Ibm	United States of America	USA		https://www.ibm.com/	['$126.9B', '$57.4B']	['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']	307,600	['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']		['Technology', 'Software and IT', 'Software Products', 'Computers Hardware', 'Laptops', 'Cloud Services', 'Artificial Intelligence', 'Internet of Things', 'Electronics', 'Consumer Electronics']	1 New Orchard Road, Armonk, New York, 10504	
1	Business Machines Corp	Ibm	United tell of America	USA		https://www.ibm.com/	['$126.9B', '$57.4B']	['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']	307,600	[ '123 ' , 'New York ' , '375,300 ' , 'Arvind Krishna ' , 'Charles Ranlett Flint ' ]	grannie	['Technology', 'Software and IT', 'Software Products', 'Computers Hardware', 'Laptops', 'Cloud Services', 'Artificial Intelligence', 'Internet of Things', 'Electronics', 'Consumer Electronics']	1 New Orchard Road, Armonk, New York, 10504	
1	International Business Machines Corp	IBM	United of States America	United States			['$126.9B', '$57.4B']	['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']	307,600	nan gran	nan naan	nan	1 New Orchard Road, Armonk, New York, 10504	
1	International Business Machines Corp	IBM	United States of America	United States			['$126.9B', '$57.4B']	['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']	307,600			nan	1 New Orchard Road, Armonk, New York, 10504	
1	International Business Machines Corp	IBM	United States of America	unite States			['$126.9B', '$57.4B']	['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']	307,600	nan nanna	nanna	nanna	1 New Orchard Road, Armonk, New York, 10504	
0	Siemens	Volkswagen Motors	Germany	Germany	https://www.siemens.com/	https://www.volkswagen-motors.com/	['120 Billion EUR', '20 Billion EUR']	['498 Billion EUR', '69.5 Billion EUR']	303,000	661,000	[ 'Technology ' , 'Automation ' , 'Energy ' , 'Healthcare ' ]	[ 'Automotive ' , 'Electric Vehicles , ' 'Transportation ' ]		
0	mho Siemens	Volkswagen Motors	Germany	Deutschland Germany	https://www.siemens.com/	https://www.volkswagen-motors.com/	['120 Billion EUR', '20 Billion EUR']	['498 Billion EUR', '69.5 Billion EUR']	303,000	661,000	['Technology', 'Automation', 'Energy', 'Healthcare']	[ 'Automotive ' , 'Electric Vehicles ' ' 'Transportation , ]		
0	Siemens	Motors Volkswagen	Germany	Germany	https://www.siemens.com/	https://www.volkswagen-motors.com/	['120 Billion EUR', '20 Billion EUR']	['498 Billion EUR', '69.5 Billion EUR']	303,000	661,000	['Technology', 'Automation', 'Energy', 'Healthcare']	['Automotive', 'Electric Vehicles', 'Transportation']		
0	Toyota	Sony	Japan Japanese Islands	Japan Japanese Islands	https://www.toyota-global.com/	https://www.sony.com/	['300 Billion USD', '30 Billion USD']	['120 Billion USD', '20 Billion USD']	366,283	109,700	Vehicles 'Automotive ' , 'Electric [ ' ]	['Technology', 'Consumer Electronics', 'Entertainment']		
0	Toyota Toyota	Sony	Japan Nippon	Japan	https://www.toyota-global.com/	https://www.sony.com/	['300 Billion USD', '30 Billion USD']	['120 Billion USD', '20 Billion USD']	366,283	109,700	[ 'Automotive ' , 'Electric Vehicles ' ]	[ ' , 'Consumer Electronics ' , 'Entertainment ' ]		
0	Toyota	Sony	Japan	Japan	https://www.toyota-global.com/	https://www.sony.com/	['300 Billion USD', '30 Billion USD']	['120 Billion USD', '20 Billion USD']	366,283	109,700	[ 'Automotive ' , 'Electric Vehicles ' ]	[ 'Technology ' , 'Consumer ' ' , 'Entertainment Electronics ]		
0	SAP Technologies	Siemens aggroup	Germany	Germany	https://www.sap-technologies.com/	https://www.siemens-group.com/	['151 Billion EUR', '27.5 Billion EUR']	['119 Billion EUR', '19.8 Billion EUR']	100,200	302,500	[ 'Software ' , 'Technology ' , 'Cloud ' ]	[ 'Technology ' , 'Energy ' , 'Automation ' ]		
0	SAP play out Technologies	Siemens Group	Germany	Germany	https://www.sap-technologies.com/	https://www.siemens-group.com/	['151 Billion EUR', '27.5 Billion EUR']	['119 Billion EUR', '19.8 Billion EUR']	100,200	302,500	[ 'Software ' , , ' 'Technology 'Cloud Solutions ' ]	[ 'Technology ' 'Energy , ' , 'Automation ' ]		
0	tomfool Technologies	Group Siemens	Germany	Germany	https://www.sap-technologies.com/	https://www.siemens-group.com/	['151 Billion EUR', '27.5 Billion EUR']	['119 Billion EUR', '19.8 Billion EUR']	100,200	302,500	[ 'Software ' , 'Technology 'Cloud , ' Solutions ' ]	[ 'Technology ' , 'Energy ' , 'Automation ' ]		
0	Siemens group	Volkswagen Motors	Germany	Germany	https://www.siemens-group.com/	https://www.volkswagen-motors.com/	['119 Billion EUR', '19.8 Billion EUR']	['498 Billion EUR', '69.5 Billion EUR']	302,500	661,000	[ 'Technology ' , 'Energy ' , 'Automation ' ]	[ 'Automotive ' , 'Electric ' ' , 'Transportation Vehicles ]		
0	Siemens Group	Volkswagen motor	Germany	Germany	https://www.siemens-group.com/	https://www.volkswagen-motors.com/	['119 Billion EUR', '19.8 Billion EUR']	['498 Billion EUR', '69.5 Billion EUR']	302,500	661,000	[ 'Technology ' , 'Energy , 'Automation ' ]	['Automotive', 'Electric Vehicles', 'Transportation']		
0	Siemens Group	Volkswagen Motors	Germany	Federal Republic of Germany Germany	https://www.siemens-group.com/	https://www.volkswagen-motors.com/	['119 Billion EUR', '19.8 Billion EUR']	['498 Billion EUR', '69.5 Billion EUR']	302,500	661,000	['Technology', 'Energy', 'Automation']	['Automotive', 'Electric Vehicles', 'Transportation']		
0	IBM	Microsoft	United States	USA		https://www.microsoft.com/	['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']	['$2.5 Trillion', '$198 Billion']		221,000	nan gran	[ 'Technology ' , 'Software ' , 'Cloud Computing ' ]		
0	IBM	Microsoft	United States	United States Army USA		https://www.microsoft.com/	['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']	['$2.5 Trillion', '$198 Billion']	nan	221,000	granny	[ 'Technology ' , 'Software ' , 'Cloud Computing ' ]		
0	IBM	Microsoft	United States	Army USA		https://www.microsoft.com/	['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']	['$2.5 Trillion', '$198 Billion']	nan Nan River	221,000	nan	['Technology', 'Software', 'Cloud Computing']		
0	International Business Machines Corp	Alphabet Inc	America States of United	USA		https://www.abc.xyz/	['$126.9B', '$57.4B']	['$1.75 Trillion', '$270 Billion']	307,600	148,000	nan	['Technology', 'Advertising', 'AI']	1 New Orchard Road, Armonk, New York, 10504	
0	International Business Machines Corp	Alphabet Inc	States United of America	US		https://www.abc.xyz/	['$126.9B', '$57.4B']	['$1.75 Trillion', '$270 Billion']	307,600	148,000	nan	[ 'Technology ' , 'Advertising ' , 'AI ' ]	1 New Orchard Road, Armonk, New York, 10504	
0	International Business Machines Corp	Alphabet Inc	United States of America	USA		https://www.abc.xyz/	['$126.9B', '$57.4B']	['$1.75 Trillion', '$270 Billion']	307,600	148,000	nan	[ 'Technology ' , 'Advertising , 'AI ' ]	1 New Orchard Road, Armonk, New York, 10504	
0	Siemens Group	Volkswagen Manufacturing	Germany	Germany	https://www.siemens-group.com/	https://www.volkswagen-manufacturing.com/	['119 Billion EUR', '19.8 Billion EUR']	['505 Billion EUR', '71 Billion EUR']	302,500	663,500	[ 'Technology ' , 'Energy ' , 'Automation ' ]	[ 'Automotive ' , 'Manufacturing ' , 'Transportation ' ]		
0	Group Siemens	Volkswagen Manufacturing	Germany	Germany	https://www.siemens-group.com/	https://www.volkswagen-manufacturing.com/	['119 Billion EUR', '19.8 Billion EUR']	['505 Billion EUR', '71 Billion EUR']	302,500	663,500	' 'Technology ' , 'Energy ' , 'Automation [ ]	['Automotive', 'Manufacturing', 'Transportation']		
0	Siemens S Group	Volkswagen Manufacturing	Germany	Germany	https://www.siemens-group.com/	https://www.volkswagen-manufacturing.com/	['119 Billion EUR', '19.8 Billion EUR']	['505 Billion EUR', '71 Billion EUR']	302,500	663,500	, 'Technology ' , 'Energy ' [ 'Automation ' ]	[ 'Automotive ' , 'Manufacturing ' , 'Transportation ' ]		
0	Toyota Corporation	Sony Technologies	Nihon	Japan	https://www.toyota-corporation.com/	https://www.sony-technologies.com/	['302 Billion USD', '30.2 Billion USD']	['122 Billion USD', '20.5 Billion USD']	367,000	110,500	[ 'Automotive ' , 'Electric Vehicles ' , 'Mobility ' ]	[ 'Technology ' , 'Electronics ' , 'Entertainment ' ]		
0	Toyota Corporation	Sony Technologies	Japan	Japan	https://www.toyota-corporation.com/	https://www.sony-technologies.com/	['302 Billion USD', '30.2 Billion USD']	['122 Billion USD', '20.5 Billion USD']	367,000	110,500	['Automotive', 'Electric Vehicles', 'Mobility']	[ ' ' , 'Electronics 'Technology , 'Entertainment ' ]		
0	Toyota Corporation	Sony Technologies	Japan Nihon	Japan Japan	https://www.toyota-corporation.com/	https://www.sony-technologies.com/	['302 Billion USD', '30.2 Billion USD']	['122 Billion USD', '20.5 Billion USD']	367,000	110,500	[ 'Automotive ' , Vehicles ' , 'Mobility ' ]	, 'Technology ' [ 'Electronics ' , 'Entertainment ' ]		
0	Corporation Toyota	Sony Electronics	Japan	Japan	https://www.toyota-corporation.com/	https://www.sony-electronics.com/	['302 Billion USD', '30.2 Billion USD']	['118 Billion USD', '19.5 Billion USD']	367,000	109,000	[ 'Automotive ' , 'Electric Vehicles ' , 'Mobility ' ]	['Consumer Electronics', 'Technology', 'Retail']		
0	Toyota Corporation	Sony Electronics	Japan	Japan	https://www.toyota-corporation.com/	https://www.sony-electronics.com/	['302 Billion USD', '30.2 Billion USD']	['118 Billion USD', '19.5 Billion USD']	367,000	109,000	[ 'Automotive ' , 'Electric Vehicles ' , 'Mobility ' ]	['Consumer Electronics', 'Technology', 'Retail']		
0	Toyota Corporation	Sony Electronics	Japan	Japan	https://www.toyota-corporation.com/	https://www.sony-electronics.com/	['302 Billion USD', '30.2 Billion USD']	['118 Billion USD', '19.5 Billion USD']	367,000	109,000	['Automotive', 'Electric Vehicles', 'Mobility']	['Consumer Electronics', 'Technology', 'Retail']		
0	Amazon.com	Google	USA	USA	https://www.amazon.com/	https://www.google.com/	['469,820 Million USD', '33,364 Million USD', 'Dec-2021', '420,550 Million USD', '282,300 Million USD', '138,240 Million USD']	['$1.8 Trillion', '$280 Billion']	['5', 'Washington', '1,335,000', 'Andy Jassy', 'Jeff Bezos']	150,000	['eCommerce', 'Internet or Mobile App Based Business', 'Cloud Services', 'Software and IT', 'Artificial Intelligence', 'Technology', 'Consulting Services', 'Consumer Services', 'Software Products', 'Retail']	[ 'Technology ' , 'Internet ' , 'AI ' ]		
0	Amazon.com	google Google	USA	USA	https://www.amazon.com/	https://www.google.com/	['469,820 Million USD', '33,364 Million USD', 'Dec-2021', '420,550 Million USD', '282,300 Million USD', '138,240 Million USD']	['$1.8 Trillion', '$280 Billion']	['5', 'Washington', '1,335,000', 'Andy Jassy', 'Jeff Bezos']	150,000	[ 'eCommerce ' , 'Internet or Mobile App Based Business ' , 'Cloud Services ' , 'Software and IT ' , 'Artificial Intelligence ' , 'Technology ' ] 'Consulting Services ' , 'Consumer Services ' , 'Software Products ' , 'Retail ' ,	['Technology', 'Internet', 'AI']		
0	Amazon.com	Google	USA the States	USA	https://www.amazon.com/	https://www.google.com/	['469,820 Million USD', '33,364 Million USD', 'Dec-2021', '420,550 Million USD', '282,300 Million USD', '138,240 Million USD']	['$1.8 Trillion', '$280 Billion']	[ ' 5 ' , 'Washington ' , ' 1,335,000 ' , 'Andy Jassy ' , 'Jeff Bezos ' ]	150,000	['eCommerce', 'Internet or Mobile App Based Business', 'Cloud Services', 'Software and IT', 'Artificial Intelligence', 'Technology', 'Consulting Services', 'Consumer Services', 'Software Products', 'Retail']	['Technology', 'Internet', 'AI']		
0	Ibm	Microsoft Corporation	USA	USA	https://www.ibm.com/	https://www.microsoft.com/	['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']	['$2.45 Trillion', '$195 Billion']	[ '123 ' , 'New York ' , '375,300 ' , 'Arvind Krishna Ranlett , 'Charles ' Flint ' ]	218,000	['Technology', 'Software and IT', 'Software Products', 'Computers Hardware', 'Laptops', 'Cloud Services', 'Artificial Intelligence', 'Internet of Things', 'Electronics', 'Consumer Electronics']	[ 'Technology ' ' 'Software ' , 'Enterprise Solutions , ]		
0	Ibm	Microsoft Corporation	USA	USA	https://www.ibm.com/	https://www.microsoft.com/	['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']	['$2.45 Trillion', '$195 Billion']	['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']	218,000	['Technology', 'Software and IT', 'Software Products', 'Computers Hardware', 'Laptops', 'Cloud Services', 'Artificial Intelligence', 'Internet of Things', 'Electronics', 'Consumer Electronics']	['Technology', 'Software', 'Enterprise Solutions']		
0	Ibm	Microsoft Corporation	U. S. Army USA	USA	https://www.ibm.com/	https://www.microsoft.com/	['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']	['$2.45 Trillion', '$195 Billion']	['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']	218,000	[ 'Technology ' , 'Software and IT , 'Software Products ' , 'Computers Hardware ' , 'Laptops ' , 'Cloud Services ' , 'Artificial ' , 'Internet of Things ' , 'Electronics ' , 'Consumer Electronics ' ]	[ 'Technology ' , 'Software ' , 'Enterprise Solutions ' ]		
0	Toyota	Sony Electronics	Japan	Japan	https://www.toyota-global.com/	https://www.sony-electronics.com/	['300 Billion USD', '30 Billion USD']	['118 Billion USD', '19.5 Billion USD']	366,283	109,000	['Automotive', 'Electric Vehicles']	[ 'Consumer Electronics ' , 'Technology ' , 'Retail ' ]		
0	Toyota	Sony Electronics	Japan	Japan	https://www.toyota-global.com/	https://www.sony-electronics.com/	['300 Billion USD', '30 Billion USD']	['118 Billion USD', '19.5 Billion USD']	366,283	109,000	[ 'Automotive ' , 'Electric Vehicles ]	['Consumer Electronics', 'Technology', 'Retail']		
0	Toyota	Sony electronics	Japan	Japan	https://www.toyota-global.com/	https://www.sony-electronics.com/	['300 Billion USD', '30 Billion USD']	['118 Billion USD', '19.5 Billion USD']	366,283	109,000	[ 'Automotive ' , 'Electric Vehicles ' ]	[ 'Consumer Electronics ' , 'Technology ' , 'Retail ' ]		
0	Apple	google	USA	USA	Steve Wozniak'	https://www.google.com/	['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']	['$1.8 Trillion', '$280 Billion']	[ ' 1 ' , 'California ' , '154,000 ' , 'Tim Cook ' , [ 'Steve Jobs '	150,000	'Ronald ] ' ] '' Wayne ''	[ 'Technology ' , 'Internet ' , 'AI ' ]		
0	Apple orchard apple tree	Google	USA	USA	Steve Wozniak'	https://www.google.com/	['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']	['$1.8 Trillion', '$280 Billion']	[ ' 1 ' , 'California ' , '154,000 ' , 'Tim Cook ' , [ 'Steve Jobs '	150,000	'Ronald Wayne ' ] '' ] ''	['Technology', 'Internet', 'AI']		
0	Malus pumila Apple	Google	USA	USA	Steve Wozniak'	https://www.google.com/	['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']	['$1.8 Trillion', '$280 Billion']	[ ' 1 ' , 'California ' , '154,000 ' , 'Tim Cook ' , [ 'Steve Jobs '	150,000	" 'Ronald Wayne']""]"""	' 'Technology [ , 'Internet ' , 'AI ' ]		
0	International Business Machines Corp	Microsoft	of States United America	USA		https://www.microsoft.com/	['$126.9B', '$57.4B']	['$2.5 Trillion', '$198 Billion']	307,600	221,000		['Technology', 'Software', 'Cloud Computing']	1 New Orchard Road, Armonk, New York, 10504	
0	International Machines Corp	Microsoft	United States of America	USA		https://www.microsoft.com/	['$126.9B', '$57.4B']	['$2.5 Trillion', '$198 Billion']	307,600	221,000		[ 'Technology ' , 'Software ' , 'Cloud Computing ' ]	1 New Orchard Road, Armonk, New York, 10504	
